0	0.020402158
0.005005005	0.020525198
0.01001001	0.020648965
0.015015015	0.020773463
0.02002002	0.020898695
0.025025025	0.021024665
0.03003003	0.021151379
0.035035035	0.02127884
0.04004004	0.021407052
0.045045045	0.021536019
0.05005005	0.021665747
0.055055055	0.021796238
0.06006006	0.021927498
0.065065065	0.02205953
0.07007007	0.022192339
0.075075075	0.02232593
0.08008008	0.022460306
0.085085085	0.022595473
0.09009009	0.022731433
0.095095095	0.022868193
0.1001001	0.023005757
0.105105105	0.023144128
0.11011011	0.023283311
0.115115115	0.023423312
0.12012012	0.023564134
0.125125125	0.023705782
0.13013013	0.023848261
0.135135135	0.023991575
0.14014014	0.024135729
0.145145145	0.024280728
0.15015015	0.024426576
0.155155155	0.024573278
0.16016016	0.024720839
0.165165165	0.024869263
0.17017017	0.025018555
0.175175175	0.025168721
0.18018018	0.025319764
0.185185185	0.025471691
0.19019019	0.025624504
0.195195195	0.025778211
0.2002002	0.025932815
0.205205205	0.026088321
0.21021021	0.026244735
0.215215215	0.026402061
0.22022022	0.026560304
0.225225225	0.02671947
0.23023023	0.026879563
0.235235235	0.027040589
0.24024024	0.027202553
0.245245245	0.027365459
0.25025025	0.027529313
0.255255255	0.027694121
0.26026026	0.027859887
0.265265265	0.028026616
0.27027027	0.028194315
0.275275275	0.028362987
0.28028028	0.028532639
0.285285285	0.028703276
0.29029029	0.028874903
0.295295295	0.029047525
0.3003003	0.029221149
0.305305305	0.029395778
0.31031031	0.02957142
0.315315315	0.029748079
0.32032032	0.02992576
0.325325325	0.03010447
0.33033033	0.030284214
0.335335335	0.030464998
0.34034034	0.030646826
0.345345345	0.030829705
0.35035035	0.031013641
0.355355355	0.031198638
0.36036036	0.031384704
0.365365365	0.031571843
0.37037037	0.031760061
0.375375375	0.031949364
0.38038038	0.032139758
0.385385385	0.032331249
0.39039039	0.032523843
0.395395395	0.032717545
0.4004004	0.032912361
0.405405405	0.033108298
0.41041041	0.03330536
0.415415415	0.033503556
0.42042042	0.033702889
0.425425425	0.033903367
0.43043043	0.034104995
0.435435435	0.03430778
0.44044044	0.034511728
0.445445445	0.034716844
0.45045045	0.034923135
0.455455455	0.035130608
0.46046046	0.035339267
0.465465465	0.035549121
0.47047047	0.035760175
0.475475475	0.035972434
0.48048048	0.036185907
0.485485485	0.036400598
0.49049049	0.036616515
0.495495495	0.036833664
0.500500501	0.03705205
0.505505506	0.037271682
0.510510511	0.037492565
0.515515516	0.037714705
0.520520521	0.03793811
0.525525526	0.038162786
0.530530531	0.038388739
0.535535536	0.038615976
0.540540541	0.038844504
0.545545546	0.039074329
0.550550551	0.039305459
0.555555556	0.039537899
0.560560561	0.039771658
0.565565566	0.04000674
0.570570571	0.040243154
0.575575576	0.040480906
0.580580581	0.040720003
0.585585586	0.040960452
0.590590591	0.04120226
0.595595596	0.041445434
0.600600601	0.04168998
0.605605606	0.041935907
0.610610611	0.04218322
0.615615616	0.042431927
0.620620621	0.042682035
0.625625626	0.042933551
0.630630631	0.043186483
0.635635636	0.043440837
0.640640641	0.04369662
0.645645646	0.04395384
0.650650651	0.044212505
0.655655656	0.044472621
0.660660661	0.044734196
0.665665666	0.044997236
0.670670671	0.04526175
0.675675676	0.045527745
0.680680681	0.045795229
0.685685686	0.046064207
0.690690691	0.046334689
0.695695696	0.046606682
0.700700701	0.046880193
0.705705706	0.047155229
0.710710711	0.047431799
0.715715716	0.047709909
0.720720721	0.047989569
0.725725726	0.048270784
0.730730731	0.048553563
0.735735736	0.048837914
0.740740741	0.049123844
0.745745746	0.049411361
0.750750751	0.049700473
0.755755756	0.049991187
0.760760761	0.050283513
0.765765766	0.050577456
0.770770771	0.050873026
0.775775776	0.05117023
0.780780781	0.051469076
0.785785786	0.051769572
0.790790791	0.052071726
0.795795796	0.052375547
0.800800801	0.052681041
0.805805806	0.052988218
0.810810811	0.053297085
0.815815816	0.053607651
0.820820821	0.053919923
0.825825826	0.05423391
0.830830831	0.05454962
0.835835836	0.054867061
0.840840841	0.055186242
0.845845846	0.055507171
0.850850851	0.055829855
0.855855856	0.056154304
0.860860861	0.056480525
0.865865866	0.056808528
0.870870871	0.05713832
0.875875876	0.05746991
0.880880881	0.057803306
0.885885886	0.058138518
0.890890891	0.058475552
0.895895896	0.058814418
0.900900901	0.059155125
0.905905906	0.05949768
0.910910911	0.059842093
0.915915916	0.060188372
0.920920921	0.060536526
0.925925926	0.060886564
0.930930931	0.061238493
0.935935936	0.061592323
0.940940941	0.061948062
0.945945946	0.06230572
0.950950951	0.062665305
0.955955956	0.063026826
0.960960961	0.063390291
0.965965966	0.063755709
0.970970971	0.06412309
0.975975976	0.064492442
0.980980981	0.064863774
0.985985986	0.065237095
0.990990991	0.065612414
0.995995996	0.06598974
1.001001001	0.066369081
1.006006006	0.066750448
1.011011011	0.067133848
1.016016016	0.067519291
1.021021021	0.067906786
1.026026026	0.068296341
1.031031031	0.068687967
1.036036036	0.069081672
1.041041041	0.069477465
1.046046046	0.069875356
1.051051051	0.070268734
1.056056056	0.070652266
1.061061061	0.071037733
1.066066066	0.071425141
1.071071071	0.071814498
1.076076076	0.072205812
1.081081081	0.072599092
1.086086086	0.072994346
1.091091091	0.073391581
1.096096096	0.073790806
1.101101101	0.074192029
1.106106106	0.074595257
1.111111111	0.0750005
1.116116116	0.075407765
1.121121121	0.075817059
1.126126126	0.076228393
1.131131131	0.076641773
1.136136136	0.077057207
1.141141141	0.077474705
1.146146146	0.077894273
1.151151151	0.078315921
1.156156156	0.078739656
1.161161161	0.079165488
1.166166166	0.079593423
1.171171171	0.08002347
1.176176176	0.080455638
1.181181181	0.080889934
1.186186186	0.081326368
1.191191191	0.081764946
1.196196196	0.082205679
1.201201201	0.082648573
1.206206206	0.083093637
1.211211211	0.083540879
1.216216216	0.083990309
1.221221221	0.084441933
1.226226226	0.084895761
1.231231231	0.0853518
1.236236236	0.08581006
1.241241241	0.086270547
1.246246246	0.086733272
1.251251251	0.087198241
1.256256256	0.087665464
1.261261261	0.088134949
1.266266266	0.088606704
1.271271271	0.089080737
1.276276276	0.089557057
1.281281281	0.090035672
1.286286286	0.090516591
1.291291291	0.090999822
1.296296296	0.091485372
1.301301301	0.091973252
1.306306306	0.092463469
1.311311311	0.09295603
1.316316316	0.093450946
1.321321321	0.093948224
1.326326326	0.094447872
1.331331331	0.094949899
1.336336336	0.095454313
1.341341341	0.095961123
1.346346346	0.096470337
1.351351351	0.096981962
1.356356356	0.097496009
1.361361361	0.098012484
1.366366366	0.098531397
1.371371371	0.099052755
1.376376376	0.099576568
1.381381381	0.100102842
1.386386386	0.100631587
1.391391391	0.101162811
1.396396396	0.101696522
1.401401401	0.102232729
1.406406406	0.102771439
